53001,,,3,1,1,1
53002,,,1,1,1,3
53003,,,2,0,2,1
53004,,,3,2,1,3
53005,,,2,1,1,3
53006,,,2,1,2,3
53007,,,1,0,1,3
53008,,,4,0,1,3
53009,,,2,0,2,3
53010,,,2,1,1,3
53011,,,2,0,1,3
53012,,,2,0,2,3
53013,,,2,1,1,3
53014,,,2,1,1,3
53015,,,2,0,2,3
53016,,,1,1,1,3
53017,,,2,0,1,3
53018,,,1,0,1,3
53019,,,2,1,1,3
53020,,,2,0,2,3
53021,,,3,1,1,3
53022,,,2,1,1,3
53023,,,2,0,2,3
53024,,,2,1,2,3
53025,,,2,0,2,3
53026,,,2,1,2,3
53027,,,2,0,1,3
53028,,,2,0,1,3
53029,,,4,0,1,3
53030,,,2,0,1,3
53031,,,1,1,1,3
53032,,,2,1,2,3
53033,,,5,1,1,3
53034,,,2,1,2,3
53035,,,2,0,2,3
53036,,,4,1,1,3
53037,,,2,0,2,3
53038,,,1,1,1,3
53039,,,2,1,1,3
53040,,,2,1,1,3
53041,,,2,0,2,3
53042,,,2,0,2,3
53043,,,2,0,1,3
53044,,,2,1,1,3
53045,,,2,1,2,3
53046,,,2,0,1,3
53047,,,2,1,1,3
53048,,,2,1,3,3
53049,,,1,1,1,3
53050,,,3,1,2,3
53051,,,6,2,1,1
53052,,,3,1,2,3
53053,,,4,1,1,1
53054,,,5,1,1,3
53055,,,3,1,2,3
53056,,,3,1,1,3
53057,,,1,1,1,3
53058,,,1,1,3,3
53059,,,2,1,2,3
53060,,,2,1,2,3
53061,,,2,0,2,3
53062,,,3,1,1,3
53063,,,3,1,2,3
53064,,,2,1,1,3
53065,,,3,1,1,3
53066,,,2,0,1,3
53067,,,1,1,1,3
53068,,,1,1,3,3
53069,,,2,0,3,3
53070,,,1,1,1,3
53071,,,1,1,1,3
53072,,,3,2,1,3
53073,,,2,0,3,3
53074,,,1,0,3,3
53075,,,2,1,3,3
53076,,,2,1,2,3
53077,,,1,0,2,3
53078,,,2,1,3,3
53079,,,2,1,1,3
53080,,,2,1,1,3
53081,,,2,1,1,3
53082,,,2,0,2,3
53083,,,2,1,1,3
53084,,,1,0,3,3
53085,,,2,1,1,3
53086,,,2,0,1,3
53087,,,2,1,1,3
53088,,,3,0,1,3
53089,,,1,0,3,3
53090,,,3,1,3,3
53091,,,1,1,3,3
53092,,,1,1,3,3
53093,,,2,1,1,1
53094,,,5,2,1,3
53095,,,1,1,3,3
53096,,,3,1,1,1
53097,,,2,2,1,3
53098,,,2,0,1,3
53099,,,1,0,3,3
53100,,,1,1,1,3
53101,,,2,0,1,3
53102,,,2,0,3,3
53103,,,3,1,1,3
53104,,,1,0,3,3
53105,,,2,0,3,3
53106,,,2,0,1,3
53107,,,2,0,3,3
53108,,,2,0,1,3
53109,,,1,1,3,3
53110,,,2,0,1,3
53111,,,2,1,1,3
53112,,,4,1,2,3
53113,,,4,1,1,3
53114,,,6,2,1,3
53115,,,1,1,1,3
53116,,,2,1,1,3
53117,,,2,0,3,3
53118,,,1,1,1,3
53119,,,1,0,3,3
53120,,,2,1,1,3
53121,,,2,0,1,3
53122,,,5,1,1,3
53123,,,4,1,3,3
53124,,,6,0,1,3
53125,,,6,3,1,1
53126,,,4,0,1,1
53127,,,4,2,1,1
53128,,,2,1,1,3
53129,,,2,0,1,3
53130,,,4,3,1,3
53131,,,3,2,1,3
53132,,,3,1,1,3
53133,,,2,1,1,3
53134,,,3,2,1,1
53135,,,4,2,1,3
53136,,,1,0,1,3
53137,,,3,1,1,3
53138,,,4,1,1,3
53139,,,5,2,1,1
53140,,,3,1,1,1
53141,,,2,1,1,1
53142,,,3,1,1,1
53143,,,3,1,1,3
53144,,,2,1,1,1
53145,,,2,1,1,1
53146,,,3,0,3,3
53147,,,1,0,3,3
53148,,,2,1,2,1
53149,,,3,1,1,1
53150,,,2,0,3,3
53151,,,2,0,3,1
