1001,,,3,4,3,3
1002,,,1,1,2,3
1003,,,3,4,1,3
1004,,,2,6,1,1
1005,,,3,4,1,3
1006,,,2,1,1,1
1007,,,3,5,2,1
1008,,,2,1,2,1
1009,,,2,7,2,3
1010,,,2,1,1,3
1011,,,,,,
1012,,,2,0,2,3
1013,,,2,2,2,3
1014,,,1,4,2,3
1015,,,2,0,2,3
1016,,,2,0,2,3
1017,,,1,0,2,3
1018,,,2,3,1,3
1019,,,3,0,1,3
1020,,,3,2,1,3
1021,,,3,2,1,1
1022,,,2,0,1,3
1023,,,2,4,2,3
1024,,,2,2,2,3
1025,,,1,1,1,1
1026,,,2,0,2,3
1027,,,2,3,2,3
1028,,,1,1,2,3
1029,,,2,2,2,1
1030,,,3,2,3,1
1031,,,4,2,2,1
1032,,,2,0,2,3
1033,,,2,2,2,3
1034,,,2,0,2,3
1035,,,2,2,2,3
1036,,,2,2,2,3
1037,,,2,0,2,3
1038,,,2,2,3,3
1039,,,1,1,2,3
1040,,,2,2,1,3
1041,,,3,2,2,3
1042,,,2,0,2,3
1043,,,2,0,1,3
1044,,,2,2,1,3
1045,,,3,2,3,1
1046,,,2,2,1,3
1047,,,2,2,2,3
1048,,,2,2,1,3
1049,,,2,2,2,3
1050,,,3,2,1,3
1051,,,3,2,1,3
1052,,,2,1,2,3
1053,,,2,2,2,3
1054,,,2,4,1,3
1055,,,0,0,3,3
1056,,,5,4,1,3
1057,,,3,5,2,3
1058,,,1,0,1,3
1059,,,5,0,2,3
1060,,,3,0,1,3
1061,,,3,0,1,3
1062,,,1,0,1,3
1063,,,2,0,2,3
1064,,,3,1,2,3
1065,,,3,0,2,3
1066,,,3,0,2,3
1067,,,4,0,1,3
1068,,,1,0,2,3
1069,,,5,0,1,3
1070,,,3,1,2,3
1071,,,3,0,1,3
1072,,,2,0,2,3
1073,,,7,0,1,1
1074,,,3,0,1,3
1075,,,3,0,1,3
1076,,,2,0,2,3
1077,,,2,0,2,1
1078,,,2,0,1,3
1079,,,3,0,2,3
1080,,,2,1,3,3
1081,,,2,0,1,3
1082,,,2,0,2,3
1083,,,4,0,1,3
1084,,,3,0,1,3
1085,,,1,0,2,3
1086,,,2,1,2,3
1087,,,4,0,1,3
1088,,,3,0,1,1
1089,,,3,0,1,3
1090,,,2,1,1,1
1091,,,2,0,1,3
1092,,,2,0,2,3
1093,,,2,0,2,1
1094,,,2,1,1,3
1095,,,3,1,1,3
1096,,,5,0,1,1
1097,,,2,0,2,3
1098,,,1,0,2,2
1099,,,4,0,1,1
1100,,,1,0,2,3
1101,,,3,0,1,3
1102,,,3,1,1,3
1103,,,2,0,2,3
1104,,,1,1,2,3
1105,,,3,2,1,1
1106,,,5,1,1,1
1107,,,5,1,3,1
1108,,,4,0,1,1
1109,,,2,1,2,1
1110,,,2,0,3,1
1111,,,2,0,1,3
1112,,,2,0,2,3
1113,,,2,0,1,3
1114,,,2,0,2,3
1115,,,4,0,1,1
1116,,,4,0,2,3
1117,,,2,0,2,3
1118,,,2,0,2,3
1119,,,2,2,1,3
1120,,,3,0,2,1
1121,,,2,0,1,3
1122,,,1,0,1,3
1123,,,1,0,2,1
1124,,,2,0,2,3
1125,,,2,0,1,3
1126,,,2,0,1,1
1127,,,1,0,2,1
1128,,,2,0,1,3
1129,,,1,0,1,3
1130,,,2,0,1,3
1131,,,1,0,3,3
1132,,,2,0,1,3
1133,,,1,1,1,3
1134,,,2,0,1,3
1135,,,1,0,2,3
1136,,,1,0,1,3
1137,,,3,0,1,3
1138,,,1,0,1,3
1139,,,1,0,3,3
1140,,,1,0,3,1
1141,,,1,0,2,3
1142,,,1,0,3,3
1143,,,1,1,3,3
1144,,,1,0,2,3
1145,,,2,0,1,3
1146,,,1,0,2,3
1147,,,2,0,2,3
1148,,,2,0,2,3
1149,,,1,0,2,3
1150,,,2,1,3,3
1151,,,1,0,1,3
1152,,,2,1,2,3
1153,,,1,0,1,3
1154,,,1,0,3,3
1155,,,2,0,1,1
1156,,,1,0,1,3
1157,,,3,1,1,3
1158,,,3,1,1,1
1159,,,2,0,1,3
1160,,,2,0,1,3
1161,,,2,2,2,3
1162,,,7,3,1,1
1163,,,2,0,2,1
1164,,,2,1,2,3
1165,,,2,0,2,3
1166,,,2,0,1,1
1167,,,2,0,1,3
1168,,,2,1,1,3
1169,,,1,0,1,3
1170,,,1,1,1,1
1171,,,1,0,2,3
1172,,,2,0,2,3
1173,,,2,2,1,1
1174,,,2,0,2,3
1175,,,2,0,3,3
1176,,,3,0,3,3
1177,,,2,1,2,3
1178,,,2,1,1,1
1179,,,1,0,2,3
1180,,,2,1,1,1
1181,,,3,2,1,3
1182,,,2,0,1,3
1183,,,1,0,1,3
