39001,,,1,1,1,3
39002,,,1,0,3,3
39003,,,3,4,2,3
39004,,,1,0,2,3
39005,,,1,1,2,3
39006,,,2,0,2,3
39007,,,2,0,2,3
39008,,,4,5,1,3
39009,,,2,2,2,3
39010,,,1,1,2,3
39011,,,1,0,2,3
39012,,,1,0,3,3
39013,,,3,5,1,3
39014,,,2,0,2,3
39015,,,2,0,2,3
39016,,,4,0,1,1
39017,,,2,1,2,3
39018,,,6,4,1,3
39019,,,2,0,2,3
39020,,,3,1,3,1
39021,,,2,0,3,3
39022,,,5,0,1,1
39023,,,5,1,1,3
39024,,,2,0,2,1
39025,,,5,2,1,3
39026,,,6,4,1,1
39027,,,2,1,1,3
39028,,,2,0,1,3
39029,,,4,2,1,1
39030,,,3,1,3,3
39031,,,4,2,1,1
39032,,,4,3,1,1
39033,,,5,3,1,1
39034,,,6,4,1,1
39035,,,3,1,1,3
39036,,,2,1,2,3
39037,,,3,2,1,3
39038,,,3,10,1,1
39039,,,9,2,1,1
39040,,,1,0,2,3
39041,,,1,0,2,3
39042,,,2,1,1,3
39043,,,6,2,1,1
39044,,,4,1,1,1
39045,,,2,1,1,3
39046,,,3,1,2,3
39047,,,4,1,1,1
39048,,,2,0,1,1
39049,,,4,4,1,1
39050,,,2,2,1,3
39051,,,4,2,2,3
39052,,,3,1,1,1
39053,,,4,1,2,3
39054,,,3,0,1,3
39055,,,1,0,1,1
39056,,,2,1,1,1
39057,,,2,1,2,3
39058,,,2,0,1,1
39059,,,3,3,1,3
39060,,,1,0,2,3
39061,,,2,0,2,3
39062,,,1,0,3,3
39063,,,1,1,1,1
39064,,,3,0,1,3
39065,,,6,2,1,1
39066,,,1,1,1,3
39067,,,3,3,1,3
39068,,,2,0,2,3
39069,,,1,1,2,3
39070,,,2,2,1,3
39071,,,2,0,2,3
39072,,,2,0,2,3
39073,,,3,2,1,3
39074,,,3,1,1,1
39075,,,2,0,3,3
39076,,,2,1,1,3
39077,,,2,2,2,3
39078,,,2,2,1,3
39079,,,3,1,2,3
39080,,,3,2,1,3
39081,,,2,3,2,3
39082,,,3,2,3,3
39083,,,1,0,3,3
39084,,,2,0,2,3
39085,,,1,0,2,3
39086,,,2,0,1,3
39087,,,3,2,1,1
39088,,,3,1,1,1
39089,,,2,1,1,1
39090,,,3,2,1,3
39091,,,2,1,1,3
39092,,,4,0,1,1
39093,,,1,0,1,3
39094,,,2,0,1,1
39095,,,4,2,1,1
39096,,,2,0,1,3
39097,,,2,0,1,3
39098,,,2,2,3,3
39099,,,1,1,1,3
39100,,,5,5,1,1
39101,,,2,0,1,1
39102,,,2,0,1,1
39103,,,3,1,1,1
39104,,,3,2,1,1
39105,,,1,1,3,3
39106,,,1,1,3,3
39107,,,8,1,1,1
39108,,,7,3,1,1
39109,,,4,2,1,1
39110,,,4,3,1,3
39111,,,3,2,2,3
39112,,,1,0,2,3
39113,,,2,0,2,3
39114,,,1,0,1,1
39115,,,4,2,1,3
39116,,,2,0,1,3
39117,,,5,5,1,1
39118,,,2,1,2,3
39119,,,3,2,1,1
39120,,,1,0,2,3
39121,,,1,0,2,3
39122,,,2,0,2,3
39123,,,2,1,2,3
39124,,,3,2,1,3
39125,,,2,0,1,3
39126,,,3,1,2,1
39127,,,3,3,2,3
39128,,,3,3,2,3
39129,,,5,4,1,1
39130,,,3,1,1,3
39131,,,4,4,1,1
39132,,,3,0,2,3
39133,,,1,0,1,3
39134,,,2,0,1,3
39135,,,1,0,1,3
39136,,,2,0,1,3
39137,,,3,0,1,3
39138,,,4,3,1,1
39139,,,4,2,1,1
39140,,,2,2,1,3
39141,,,4,2,1,1
39142,,,3,3,2,1
39143,,,3,2,1,1
39144,,,3,0,2,1
39145,,,2,2,1,3
39146,,,2,0,1,3
39147,,,2,0,1,3
39148,,,2,0,1,1
39149,,,2,0,1,1
39150,,,4,3,1,3
39151,,,1,1,,2
39152,,,2,2,2,3
39153,,,2,0,2,3
39154,,,1,0,2,3
39155,,,1,0,2,3
39156,,,2,1,1,1
39157,,,2,1,1,1
39158,,,3,2,2,3
39159,,,4,5,1,1
39160,,,3,1,1,1
39161,,,3,4,1,1
39162,,,1,0,3,1
39163,,,3,3,1,1
39164,,,6,5,1,1
39165,,,3,1,1,1
39166,,,2,2,1,3
39167,,,3,3,1,1
39168,,,3,0,1,3
39169,,,1,0,2,3
39170,,,1,0,2,3
39171,,,2,1,1,3
39172,,,10,6,1,1
39173,,,4,0,1,1
39174,,,5,2,1,1
39175,,,2,0,1,1
39176,,,1,0,1,3
39177,,,2,2,2,3
39178,,,4,3,1,3
39179,,,4,3,1,3
39180,,,3,0,3,3
39181,,,1,0,2,3
39182,,,3,0,1,3
39183,,,2,0,1,3
39184,,,1,0,1,3
39185,,,2,0,3,3
39186,,,1,0,1,3
39187,,,1,0,1,3
39188,,,1,0,2,3
39189,,,3,3,1,1
39190,,,3,1,1,1
39191,,,5,4,1,1
39192,,,3,1,1,1
39193,,,4,2,1,1
39194,,,4,1,1,1
39195,,,5,4,1,1
39196,,,3,3,1,1
39197,,,3,3,1,3
39198,,,5,3,1,1
39199,,,3,0,1,1
39200,,,3,0,2,3
39201,,,2,0,1,1
39202,,,4,2,1,1
39203,,,5,3,1,3
39204,,,4,2,1,1
39205,,,3,0,1,3
39206,,,4,4,1,1
39207,,,2,0,1,1
39208,,,6,3,1,1
39209,,,3,3,1,1
39210,,,4,2,1,1
39211,,,4,1,1,1
39212,,,4,2,1,1
39213,,,2,2,1,1
39214,,,3,0,1,1
39215,,,2,2,1,1
39216,,,1,0,1,3
39217,,,2,0,1,3
39218,,,1,0,1,3
39219,,,3,1,2,3
39220,,,2,6,1,1
39221,,,2,1,2,3
39222,,,6,6,1,1
39223,,,3,2,1,1
39224,,,2,1,1,1
39225,,,3,2,1,3
39226,,,2,0,1,2
39227,,,3,2,1,1
39228,,,4,0,2,1
39229,,,2,1,2,1
39230,,,1,0,1,1
39231,,,2,0,1,3
39232,,,8,4,1,1
39233,,,3,2,1,1
39234,,,4,1,1,1
39235,,,3,1,1,1
39236,,,4,2,1,1
39237,,,3,2,1,1
39238,,,3,1,1,1
39239,,,2,0,2,3
39240,,,4,2,1,1
39241,,,2,2,1,3
39242,,,3,1,1,1
39243,,,1,0,2,3
39244,,,3,0,1,3
39245,,,1,0,2,3
39246,,,2,2,1,3
39247,,,5,4,1,3
39248,,,4,4,1,1
39249,,,4,0,1,1
39250,,,1,1,2,3
39251,,,6,2,1,1
39252,,,1,0,2,3
39253,,,2,0,1,1
39254,,,3,2,1,1
39255,,,4,2,1,1
39256,,,4,2,2,3
