71001,,,3,0,1,1
71002,,,3,0,1,3
71003,,,3,0,1,3
71004,,,3,0,1,3
71005,,,3,0,1,3
71006,,,3,2,1,3
71007,,,1,0,2,3
71008,,,3,1,2,3
71009,,,2,1,1,3
71010,,,5,0,3,1
71011,,,4,1,1,1
71012,,,3,1,1,1
71013,,,3,1,1,1
71014,,,6,1,1,1
71015,,,2,1,1,1
71016,,,3,1,1,3
71017,,,3,0,2,3
71018,,,3,1,1,1
71019,,,4,0,1,3
71020,,,1,0,1,3
71021,,,3,1,1,1
71022,,,,,,
71023,,,3,1,1,3
71024,,,3,1,1,3
71025,,,2,0,1,3
71026,,,3,1,1,3
71027,,,1,0,2,3
71028,,,3,0,1,1
71029,,,3,1,1,3
71030,,,1,0,1,3
71031,,,4,0,1,1
71032,,,3,1,2,3
71033,,,3,1,1,3
71034,,,2,0,3,1
71035,,,2,0,2,1
71036,,,1,0,2,1
71037,,,3,0,1,3
71038,,,3,0,3,3
71039,,,3,0,2,3
71040,,,2,0,1,1
71041,,,3,0,2,3
71042,,,1,0,2,3
71043,,,2,0,1,3
71044,,,1,0,2,1
71045,,,2,0,2,3
71046,,,3,0,1,1
71047,,,3,1,1,1
71048,,,3,1,1,3
71049,,,2,0,2,3
71050,,,2,0,2,3
71051,,,3,2,1,1
71052,,,2,0,1,1
71053,,,2,1,1,1
71054,,,2,0,2,3
71055,,,3,0,1,1
71056,,,3,1,1,1
71057,,,3,1,1,1
71058,,,5,0,1,1
71059,,,5,0,1,1
71060,,,1,1,1,3
71061,,,3,0,1,1
71062,,,1,0,2,3
71063,,,2,0,1,1
71064,,,3,0,1,3
71065,,,2,0,1,3
71066,,,2,0,1,3
71067,,,3,0,2,3
71068,,,5,1,2,3
71069,,,1,0,2,3
71070,,,2,1,1,1
71071,,,2,1,2,3
71072,,,1,0,2,3
71073,,,4,1,1,1
71074,,,2,0,2,3
71075,,,4,0,1,1
71076,,,2,1,1,1
71077,,,1,0,1,1
71078,,,3,1,1,3
71079,,,2,0,2,1
71080,,,2,0,1,3
71081,,,4,3,1,1
71082,,,1,0,3,3
71083,,,2,0,1,3
71084,,,4,2,1,1
71085,,,2,1,1,1
71086,,,2,1,2,3
71087,,,5,0,1,1
71088,,,3,0,1,3
71089,,,1,0,1,3
71090,,,3,0,1,3
71091,,,2,1,1,1
71092,,,1,0,1,3
71093,,,3,0,2,3
71094,,,3,1,2,3
71095,,,2,0,1,3
71096,,,4,1,1,1
71097,,,3,1,1,1
71098,,,2,0,2,3
71099,,,1,0,2,3
71100,,,2,0,2,3
71101,,,3,1,2,3
