12001,,,2,1,2,1
12002,,,1,1,1,3
12003,,,5,2,1,1
12004,,,4,5,2,1
12005,,,6,1,1,1
12006,,,4,1,1,1
12007,,,1,0,1,3
12008,,,3,2,1,1
12009,,,3,0,1,3
12010,,,2,2,1,1
12011,,,2,1,1,1
12012,,,3,0,1,3
12013,,,4,2,1,1
12014,,,2,2,1,1
12015,,,2,0,1,1
12016,,,2,2,1,3
12017,,,2,0,1,1
12018,,,1,1,2,1
12019,,,2,0,1,3
12020,,,2,0,2,3
12021,,,2,0,2,1
12022,,,3,0,1,1
12023,,,4,0,2,1
12024,,,1,0,1,3
12025,,,2,0,2,3
12026,,,2,0,2,3
12027,,,3,2,1,1
12028,,,2,1,1,1
12029,,,1,1,3,3
12030,,,1,0,1,1
12031,,,2,0,1,2
12032,,,2,0,1,1
12033,,,2,0,1,3
12034,,,2,0,2,3
12035,,,3,3,1,1
12036,,,2,0,1,1
12037,,,4,0,2,3
12038,,,4,1,1,3
12039,,,2,0,1,3
12040,,,2,0,2,1
12041,,,1,0,2,3
12042,,,0,0,1,3
12043,,,1,0,1,3
12044,,,1,0,1,3
12045,,,1,0,1,3
12046,,,1,0,2,3
12047,,,1,0,2,3
12048,,,0,0,2,3
12049,,,1,0,1,3
12050,,,2,0,3,3
12051,,,3,0,2,3
12052,,,2,0,2,3
12053,,,2,0,2,3
12054,,,3,0,2,3
12055,,,3,2,1,1
12056,,,2,0,1,3
12057,,,3,4,1,3
12058,,,3,2,1,3
12059,,,2,0,1,3
12060,,,1,0,1,3
12061,,,2,1,1,3
12062,,,1,0,2,3
12063,,,3,0,1,3
12064,,,3,0,1,3
12065,,,2,0,1,3
12066,,,3,1,1,1
12067,,,2,0,1,1
12068,,,2,3,1,3
12069,,,3,2,1,3
12070,,,2,0,2,3
12071,,,2,0,1,3
12072,,,1,0,1,3
12073,,,1,0,1,3
12074,,,1,0,1,3
12075,,,2,0,2,3
12076,,,2,0,2,3
12077,,,2,0,1,3
12078,,,1,0,1,3
12079,,,5,3,1,1
12080,,,3,1,1,1
12081,,,2,0,1,1
12082,,,2,1,1,3
12083,,,2,0,1,1
12084,,,3,2,2,3
12085,,,1,0,1,1
12086,,,1,0,2,3
12087,,,3,0,1,1
12088,,,4,1,1,1
12089,,,5,2,1,1
12090,,,5,3,1,3
12091,,,2,2,1,1
12092,,,2,1,1,1
12093,,,3,1,1,1
12094,,,1,0,1,1
12095,,,2,0,3,3
12096,,,3,2,3,3
12097,,,1,1,1,3
12098,,,2,0,1,3
12099,,,4,0,3,3
12100,,,1,0,3,3
12101,,,1,0,2,3
12102,,,1,0,3,3
12103,,,2,0,2,3
12104,,,2,0,3,3
12105,,,2,0,3,3
12106,,,2,0,3,3
12107,,,1,0,3,3
12108,,,3,2,1,3
12109,,,5,1,1,1
12110,,,2,0,1,1
12111,,,4,1,1,1
12112,,,3,3,1,3
12113,,,2,1,1,1
12114,,,1,0,2,1
12115,,,1,1,1,3
12116,,,1,1,1,3
12117,,,5,2,1,1
12118,,,4,3,1,1
12119,,,2,0,1,1
12120,,,1,1,1,3
12121,,,2,2,1,1
12122,,,1,0,1,3
12123,,,3,2,1,3
12124,,,2,0,2,3
12125,,,1,0,1,1
12126,,,2,0,1,3
12127,,,2,0,1,1
12128,,,1,1,1,1
12129,,,4,2,2,3
12130,,,2,0,1,3
12131,,,2,0,1,3
12132,,,2,0,1,3
12133,,,4,1,1,1
12134,,,3,2,1,3
12135,,,1,0,1,3
12136,,,3,4,3,3
12137,,,1,0,1,3
12138,,,5,1,1,1
12139,,,3,1,1,1
12140,,,4,1,1,3
12141,,,2,0,1,1
12142,,,2,0,2,3
12143,,,3,2,2,3
12144,,,3,2,2,3
12145,,,8,0,1,1
12146,,,1,0,1,3
12147,,,1,0,1,3
12148,,,4,2,1,3
12149,,,3,0,3,3
12150,,,4,1,1,1
12151,,,4,0,1,3
12152,,,4,2,3,3
12153,,,2,0,2,3
12154,,,6,1,1,1
12155,,,6,2,1,1
12156,,,7,1,1,1
12157,,,1,0,2,3
12158,,,2,1,1,3
12159,,,1,0,3,3
12160,,,11,50,2,3
12161,,,2,0,1,1
12162,,,1,0,2,3
12163,,,1,0,1,3
12164,,,1,0,3,3
12165,,,0,0,1,1
12166,,,0,0,1,1
12167,,,1,0,2,3
12168,,,2,3,1,3
12169,,,2,2,1,3
12170,,,2,2,1,1
12171,,,3,2,1,3
12172,,,3,2,1,3
12173,,,2,1,1,1
12174,,,3,2,1,3
12175,,,5,3,1,1
